postUrl,profileUrl,username,fullName,commentCount,likeCount,pubDate,description,location,locationId,imgUrl,postId,query,timestamp,likedByViewer,isSidecar,taggedFullName1,taggedUsername1,type,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,caption,instagramPostUrl,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,videoUrl,viewCount,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,ownerId
https://www.instagram.com/p/B3-ODyaB-hf/,https://www.instagram.com/simranbhatia111,simranbhatia111,Simran Bhatia,17,439,2019-10-23T19:18:42.000Z,"Diwali is around the corner ✨ and golden heels are a must have this festive season to rock that traditional or western look! 
These golden wedge heel sandals from @bata.india go so well with my look 👠 
For any occasion, any look, any mood – Bata has got you covered with over 500 style with new style coming in every Friday. Get new arrivals every Friday at @bata.india to match with your look.
.
#NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india","Bhubaneswar, India",236536758,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/72404782_151750269376490_4777863298350083083_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=102&_nc_ohc=rB5kcOeXUXcAX_kYkoI&oh=c6f5a8e1be31dbd32c4ad895ee660ddb&oe=5EFDA763,2161226704117819487,#plixxoxbata,2020-02-16T05:11:35.821Z,,true,Bata India,bata.india,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4ASK6tHi9G/,https://www.instagram.com/bhavna__16,bhavna__16,Bhabna Das,8,693,2019-10-24T14:33:06.000Z,"A good pair of shoes can always take your outfit to the next level and hey I just found the perfect pair of heels for this look. 👠 I think this pair of red block heels from @bata.india will go best with my look! ( swipe to check it out)
.
.
And who said Friday’s are just for new movies? Friday’s are for new shoes too! Get new arrivals every Friday at @bata.india to match with your look.  #NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india",Paid Partnership / Sponsored Post,118615858949881,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/75450428_1369668036541280_5573025735886345203_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=2YXa2nlZZwAAX81iOSC&oh=9a4434a0f6678da622c902df2dff39e5&oe=5ECF7756,2161807736203784006,#plixxoxbata,2020-02-16T05:11:36.255Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B391cSgAMKm/,https://www.instagram.com/tanwidixit,tanwidixit,Tanwi Dixit,3,314,2019-10-23T15:43:35.000Z,"I absolutely love casual breezy looks and I found the perfect pair of shoes to go with this look! Swipe right to check out these super cute sneakers by @bata.india 💜 Check out @bata.india every Friday for new arrivals and style any look you want effortlessly!
.
.
.
#newyoueveryfriday #newarrivalseveryfriday #surprisinglybata #plixxoxbata #fashion #fashionblogger #punefashionblogger #influencer #instafashion",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72634262_190507375447047_4513775178991984490_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=d2fLPmBdgQYAX_OGj8C&oh=2229af76c69eddbfdca3d8526a87fdc9&oe=5EF98A31,2161118436682416806,#plixxoxbata,2020-02-16T05:11:36.689Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B368JZblcB8/,https://www.instagram.com/parul13_,parul13_,P A R U L✨,2,156,2019-10-22T12:44:27.000Z,Got my hands on this new collection by Bata. A perfect shoe for my outfit. With Diwali around the corner it is a perfect combination of style and comfort. Bata offers currently 500 new eye catching desiqns which u can pair up for any ocassion. A new style is in every Friday.Get new arrivals every Friday at @bata.india to match with your look.  #NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india,,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/75312594_105316284134301_7660553571679858065_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=109&_nc_ohc=qEOquVpOAisAX-qMAyZ&oh=f864ecc5fc82a6afe1337e01b2c81ac2&oe=5ECB0F21,2160303499849875580,#plixxoxbata,2020-02-16T05:11:37.073Z,,true,,,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B3-B7bmg_1W/,https://www.instagram.com/vishakhaaaa,vishakhaaaa,V. |Fashion|Art|Lifestyle|,39,625,2019-10-23T17:32:42.000Z,"If I ever let my head down, it will be just to admire my heels! .
I found the perfect footwear to go with my look. With these ''white cone heels', I'm going to rock my festive outfit.
.
@bata.india has you covered for every look. And with a new style coming every Friday, you won't be missing on the latest trends! Yayyyyy!! _

NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/73420499_2543497285886347_8876070157245459370_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=107&_nc_ohc=JicBX_SpalcAX_EOZFt&oh=ddae1a74ee0caeafa81c4bc646cb2b8c&oe=5EFC1D97,2161173353317268822,#plixxoxbata,2020-02-16T05:11:37.605Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B3_AgOUF7R1/,https://www.instagram.com/style_the_panda,style_the_panda,Manisha Panda,10,150,2019-10-24T02:39:29.000Z,"I basically have become a zebra wearing only black and white all over. This could have been fun with a little pop of colour. .
Swipe to see what could've made this outfit perfect for travel.
.
The @bata.india power pink sports shoe can transform your boring outfit.
What's better is that our trusted @bata.india got you covered with over 500 styles for every occasion. 
Grab new arrivals every Friday @bata.india.
.
.
.
#NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #plixoblogger #PlixxoXBata @bata.india @plixxo",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/71134288_514170342493763_2779008521952563796_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=LPiPVXNDf7cAX9Z-z-w&oh=5af1b42b38c4208a67eb78b1a33a9f31&oe=5F01357F,2161448560553866357,#plixxoxbata,2020-02-16T05:11:38.117Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,POPxoFashion,popxofashion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B3_ceeWJ7ke/,https://www.instagram.com/_dishatiwari,_dishatiwari,𝗗 𝗜 𝗦 𝗛 𝗔 🌷,5,152,2019-10-24T06:43:55.000Z,"Found myself the perfect pair of black Pump Heels from @bata.india which matches my outfit to rock with my outfit for card party this Diwali.

For any occassion,any look,any mood bata has got you covered with over 500 styles to choose from🥿

Get new arrivals every Friday at bata.

#newyoueveryfriday #newarrivalseveryfriday #surprisinglybata #plixxoxbata @bata.india #diwali #diwali2019💥💥 #festive #stylethisfestive #dishatiwari #festivalfashion #plixxo #popxo #styleitup #mumbai #diwali2k19 #fashionthisdiwali #diwalidecor #blogger #influencer #fashionblogger",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/73385926_522766474954618_7121452130164666383_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=110&_nc_ohc=Xb2z1vVX-0EAX-taRwK&oh=6f90cbd94efd029af1abb35ad3318a21&oe=5EE043F0,2161571585631697182,#plixxoxbata,2020-02-16T05:11:38.479Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B38921Spalz/,https://www.instagram.com/kshitija_chand,kshitija_chand,Kshitija Chand,3,171,2019-10-23T07:37:52.000Z,"Wow!! @bata.india gets new arrivals every friday to ease your choice of footwear. 
Crushing over these pink kitten heels. 
It is my personal favourite. ❤
And I could style these as casual brunch dayout outfit Or elegant office wear look 💕
#ladiesfootwear #bata #footwearfashion #NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india","Delhi, India",215141266,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/71780089_2497515697192301_7801198547662282097_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=121Za9SkQQIAX8D3b5g&oh=254911b33aa4f216350b3be055cbe483&oe=5EC38B35,2160873970141079923,#plixxoxbata,2020-02-16T05:11:38.874Z,,true,,,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4CMFt9FSEA/,https://www.instagram.com/thekartikey_,thekartikey_,Kartikey Ahir | Men's Fashion,50,432,2019-10-25T08:18:26.000Z,""" Good shoes take you Good places ""🤘
Just found out the classy pair of Hush Puppies black loafer shoes which perfectly fits with my outfit, super comfy, super stylish ✨

Go get yours from the new arrivals every Friday
at @bata.india to match with your outfit. .
.

#NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india",Paid Partnership / Sponsored Post,118615858949881,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/73401799_129522395122251_641231095030775631_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=n1g1MDLI4sEAX-isj_v&oh=2ea1215fbcf450c17b4a92c7d4b05cc3&oe=5ECB9C0B,2162343940589953280,#plixxoxbata,2020-02-16T05:11:39.369Z,,true,Kartikey Ahir | Men's Fashion,thekartikey_,Photo,Bata India,bata.india,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.instagram.com/p/B796HvBJp97/,https://www.instagram.com/pooja.suthar07,pooja.suthar07,Pooja Suthar ™,52,1447,2020-01-31T02:30:02.000Z,"..✨Festive season is around the corner and I can't wait to dress up for it! ✨So, I choose this beautiful yellow ethnic wear and paired them up with beautiful black block heel chappals ✨Just love style and chic of these super comfortable black heel chappals ♥ and it goes perfectly with my entire ethnic look. 
#newyoueveryfriday #newarrivalseveryfriday #collaboration #plixxoxbata #plixxo #plixxoinfluencers #plixxofashion #plixxoinsider #bataindia #NewArrivalsEveryFriday #NewYouEveryFriday #SurprisinglyBata #ankitadubey #ankuu #ankitadubeyofficial #beautybloggersuk #beautybloggersindia #fashionbloggersindia #digitalinfluncer #digitalinfluencercampinas",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/82796726_187982665592796_77880686147762544_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=IifMUmw3dncAX_XSI82&oh=61b9f469248d38f3940bd9be82e71484&oe=5EDEF987,2233196608464789371,#plixxoxbata,2020-02-16T05:11:39.781Z,,,Ankita Dubey,ankita_youtuber,Photo,,,,,Image may contain: one or more people,https://www.instagram.com/p/B796HvBJp97/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.instagram.com/p/B6kzFiwh2fB/,https://www.instagram.com/anjali1108,anjali1108,anjali chauhan,7,137,2019-12-27T11:56:10.000Z,"Oye sunn😬😅😂.
।
।.
.
.
.
.
.
.
. .
.
.
#banglorediaries #fashiondesigner #fashionista #fashionblogger #blogilates #bloggerstyle #plixxoinfluencer #plixxoxbata #plixxo #plixxoblogger #banglorecity #diaryofawimpykid #bangloredays #mastiffpuppy #funnymemes #mastiffpuppy","Phoenix Mall, Whitefield, Bangalore",205528619936783,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/79476892_603534303745781_8827766885035818279_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=105&_nc_ohc=BzZNS9sRRPAAX_yRwwr&oh=fc23561535adc41e6a87cf3c4f9646cb&oe=5EC57F8F,2208114398609237953,#plixxoxbata,2020-02-16T05:11:40.030Z,,,H&amp;M,hm,Photo,Positive &amp; Motivational Quotes,thegoodquote,Komal Pandey,komalpandeyofficial,Image may contain: one or more people and people standing,https://www.instagram.com/p/B6kzFiwh2fB/,Bata India,bata.india,Sidharth Malhotra,sidmalhotra,Plixxo,plixxo,Priya singh,justine_naira,N@de--$h,nadesh_hsedan,Magesh Sundaram,magesh_sundaram,Influencer Marketing Platform,grabinfluencer,SHEIN India,shein_in,,,,,,,,,,,,,,,,,,,
www.instagram.com/p/B5AlkMYAKtS/,https://www.instagram.com/thefoodievogue,thefoodievogue,Komal Kushwaha,6,147,2019-11-18T13:54:51.000Z,"I Can’t stop clicking Shoefies today because When you get newer designs to choose from every friday, who wouldn’t get spoilt? 😍💃🏻 .
.
Hurry, visit your nearest bata store today and Check out their amazing collection that goes perfect with every outfit. So Get Set &amp; Dazzle in your favourites, Challenge yo’self and Don’t forget to tag us. ❤️ .
.
@bata.india .
.
#NewArrivalEveryFriday #SurprisinglyBata #NewYouEveryFriday #PlixxoXBata #TheFoodieVogue #Plixxo #PlixxoByPopXo #PlixxoInfluencer",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/76877128_177549226766604_7631335197780791484_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=-Cs73XW2r60AX-goXsv&oh=db5081522d023ba375657431f8eafbae&oe=5E4B410C,2179907434556992338,#plixxoxbata,2020-02-16T05:11:40.301Z,,,Bata Brands,batashoes,Video,Bata India,bata.india,Plixxo,plixxo,,https://www.instagram.com/p/B5AlkMYAKtS/,,,,,,,,,,,,,,,,,https://scontent-ort2-2.cdninstagram.com/v/t50.2886-16/74436020_926311631086176_3366889244711329208_n.mp4?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=Me6NWJSUmGQAX_a5XQv&oe=5E4B9A5F&oh=49618f97d18d72358fb781e6d4fd920b,5540,,,,,,,,,,,,,,,,,
www.instagram.com/p/B4c4lb_h0no/,https://www.instagram.com/anjali1108,anjali1108,anjali chauhan,1,162,2019-11-04T17:07:30.000Z,"“Hair color is just an expression of something different that you want to have, or something creative"" .
।
.
.
.
.

#kolkata #mumbai #loveyourself #kolkatafashionblogger #bolodecenoura #blogilates #loveyourself #lovequotes #blightedovummiscarriage #mastiff #mastiffpuppy #shein #myntra #plixxoinfluencer #plixxoxbata #influencer",Kolkata The City Of Joy,100671450137862,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/76978577_2422589357958275_7095753504505683800_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=VFP4fnIKxiUAX9jBZya&oh=e1b4f2e9c24125795916dd6a55e4343d&oe=5ED084CB,2169857983767857640,#plixxoxbata,2020-02-16T05:11:40.540Z,,,H&amp;M,hm,Photo,Lakmé Fashion Week,lakmefashionwk,Mumbai Foodie™,mumbaifoodie,Image may contain: one or more people,https://www.instagram.com/p/B4c4lb_h0no/,Bata India,bata.india,Plixxo,plixxo,Prince Verma,princeverma1596,The Kolkata Buzz™,thekolkatabuzz,Influencer Marketing Platform,grabinfluencer,SHEIN India,shein_in,Local Samosa,localsamosa,,,,,,,,,,,,,,,,,,,,,
www.instagram.com/p/B4K5oGYgrtx/,https://www.instagram.com/jazzyjoyonlinestore,jazzyjoyonlinestore,Jazzy Joy Online Store🌟,,23,2019-10-28T17:30:16.000Z,Good Times + Crazy Friends = @neha___shaw @jyotishaw76@jyotishaw76 #kolkata #kolkatadiaries #kolkatafashionblogger #loveyourself #lifeline #sisters #plixxoinfluencer #plixxoxbata #shein #onlineshopping #diaryofawimpykid #kali,,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/74655683_141221797279412_8491778973763140555_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=OS5x1atlfUYAX9_KEbT&oh=cf804d0a09ca2bb64d429a942d9ee6d5&oe=5EC014D0,2164796015188818801,#plixxoxbata,2020-02-16T05:11:40.934Z,,,,,Photo,,,,,Image may contain: one or more people and night,https://www.instagram.com/p/B4K5oGYgrtx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.instagram.com/p/B4K4o0sBwXo/,https://www.instagram.com/anjali1108,anjali1108,anjali chauhan,5,204,2019-10-28T17:21:38.000Z,Good Times + Crazy Friends = @neha___shaw @jyotishaw76@jyotishaw76 #kolkata@princeverma1596 #kolkatadiaries #kolkatafashionblogger #loveyourself #lifeline #sisters #plixxoinfluencer #plixxoxbata #shein #onlineshopping #diaryofawimpykid #kali,Kolkata The City Of Joy,100671450137862,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/71319702_569092133846654_7695456685238174258_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Uw_SHVVRwDMAX9BtA6S&oh=d97cf1a567c8d23812964df0be365a41&oe=5ECF86B6,2164791666861868520,#plixxoxbata,2020-02-16T05:11:41.176Z,,,Prince Verma,princeverma1596,Photo,💖Neha💝,neha___shaw,Jyoti shaw,jyotishaw240,Image may contain: one or more people and night,https://www.instagram.com/p/B4K4o0sBwXo/,💖💖💞sona💞💗💗,sonisharma349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4FahaNBjAY/,https://www.instagram.com/shritiomar,shritiomar,TrendENation,4,363,2019-10-26T14:22:17.000Z,"boots are the perfect footwear either its summer or winter.Checkout the best collection of footwear from @bata.india .
.
swipe to check out my favourite boots from #bataindia @bata.india.
.
#newyoueveryfriday #newarrivalseveryfriday #surprisinglybata #bataindia #batafootwear #saalmubaraklikesz #plixxoxbata #plixxobata #plixxoinfluencer  #fashionnova #ootd #bataboots @plixxo #postdiwalicelb",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/73505140_2509234679166697_2428476718861489796_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=xwXPlAXZeRIAX-YKqrY&oh=9b63764371ccdebe25aba35e3caad7d6&oe=5ECB1414,2163251841109209112,#plixxoxbata,2020-02-16T05:11:41.571Z,,true,#POPxoDaily,popxodaily,Photo,Bata India,bata.india,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4EnXZKjRuc/,https://www.instagram.com/ankitabandooni,ankitabandooni,Ankita Bandooni,3,44,2019-10-26T06:55:16.000Z,"Women obsession for beautiful dresses,handbags &amp; jewelleries but I firmly believe that a great pair of footwear can make you look more perfect 👠👟😍 Got my perfect Black floral Pumps 👠 from @bata.india #bata always been my favourite footwear brand it just make your style more stunning and gives you an unbreakable confidence.  Get  new arrivals every friday at @bata.india ✅. #newyoueveryfriday #newarrivalseveryfriday #surprisinglybata #plixxoxbata @bata.india  #instagood #likeforlikes #blogger #igers #ootd #wlyg",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/72954490_795055410935977_6158411112848552429_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=7X3mKmBAwYgAX_duLe_&oh=c539f1eeb705b7bbee85dd9b246871dc&oe=5EC7390E,2163026852427144092,#plixxoxbata,2020-02-16T05:11:42.040Z,,true,MANGO,mango,Photo,Bata India,bata.india,Caprese Girl,capresegirl,,,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4CzmHgh2-g/,https://www.instagram.com/anwesha_ayoshna,anwesha_ayoshna,Anwesha Ayoshna Pradhan,5,313,2019-10-25T14:03:39.000Z,"Denims are like easy to put and easy to create a look. And I found the perfect shoe for my outfit.
These grey casual shoes are perfect for my casual denim look.
Get new arrivals every Friday at @bata.india to find the perfect match for your look.
.
.
#newyoueveryfriday  #newarrivalseveryfriday #surprisinglybata #plixxoxbata @bata.india",Moon Dance Cafe,140297203500669,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/71905709_173867840452298_8848743369862216237_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=102&_nc_ohc=zDgqyUy2m7IAX_zpllD&oh=f45760e8f1bb44fb5ada5f961262f3e0&oe=5EE3D57A,2162517690865381280,#plixxoxbata,2020-02-16T05:11:42.440Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4CwD8ypeeX/,https://www.instagram.com/onanunrelatednote,onanunrelatednote,Pallabi Chatterjee,2,46,2019-10-25T13:32:46.000Z,"It's that time of the year again and I'm excited to invest in some statement pieces of bling that just spruce up the wardrobe! 💫💫
Ditch the traditional sandals and get you a pair metallic pumps like this @bata.india piece. I promise this style suits all types of outfits, Indian wear and Western clothes alike, and will never go out of style! 🧨🧨
.
#NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata #plixxo #plixxoinfluencer #shoes #shoefie #shoelovers #pumps #goldpumps #classicshoes #classicwardrobe #stylist #indianblogger #indianfashionblogger #indianstyleblogger #ootd #outfitpost #outfitoftheday #ootn #onanunrelatednote",India,109524955741121,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/71299862_142960130391968_3254967558570827463_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=GxzylFtOavQAX96MiY1&oh=85ddc5bdbb50bf320832d952ad6c5e92&oe=5EE4F870,2162502148756465559,#plixxoxbata,2020-02-16T05:11:43.164Z,,true,Femella,femella,Photo,SWAROVSKI,swarovski,SKAGEN,skagendenmark,,,Forever New India,forevernew_india,Bata India,bata.india,Plixxo,plixxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4CuxWeJR4z/,https://www.instagram.com/tanvi.chadha,tanvi.chadha,Tanvi | content creator,21,428,2019-10-25T13:21:30.000Z,"Theres one element that has the power to completely level up your outfit game. Can you guess?
.
.
.
Shoes! Even if your outfit is boring or simple, a good pair of statement shoes can take your outfit from plain jane to ooooh-lalalala. 
And the best part is that I can shop a NEW collection EVERY Friday at @bata.india to match all my outfits! Suddenly, there's a new reason why I'm thanking God it's Friday #TGIF. 
I am majorly crushing on these checkered  block heels! 
What about you?  #NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india",Sainik Farm,472644442899123,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/74634275_450792292456011_8604780137310934883_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=8QqHlDMshBkAX85vANV&oh=13edf99f0f520ebec9b31c10980073dc&oe=5ECC3E63,2162496472613199411,#plixxoxbata,2020-02-16T05:11:43.644Z,,true,Bata India,bata.india,Photo,Plixxo,plixxo,Marsplay - Social Shopping App,marsplayco,,,Indian Bloggers &amp; Influencers,india_bloggers,Brands and Bloggers Mag,thebnbmag,"BLOGGERS,MODELS,FASHION 📷 (1m)",creamcheesefashion,Blogger's Community,blogger_community,influencers bloggers,bloggersinfluencers,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4Ctmmdp-MD/,https://www.instagram.com/dark_browne__7233,dark_browne__7233,♨ Vaibhav Variya ♨,2,252,2019-10-25T13:11:17.000Z,"I'm sure to recognize bata's brand 😍👌... So comfortable to wear....😇 Btw i have 2,3 pair of bata shoes nd now I purchase bata's #mojadi 😎🤩 Its just amazing....wohho.... My suggestion For  frnds nd relatives who loves to wear #mojadi and shoes...🥿🥾 So i recommended bata brand... Just try it.. ❤🤙👍
.
.
#NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/74938570_1044865172511311_2461296916768636822_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=111&_nc_ohc=jFZl6X3TFK8AX8U6iiX&oh=6a7a119bc9bfd9d959ce0654523fd45f&oe=5EFAEF33,2162491335824106243,#plixxoxbata,2020-02-16T05:11:44.368Z,,true,Bata India,bata.india,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4CtfvHJp7s/,https://www.instagram.com/zubiiansarii,zubiiansarii,Zubi || Velvet Imagination,12,45,2019-10-25T13:10:21.000Z,"Look what I found! A perfect pair of ‘Black Heel Sandals’ 👠 for my #streetstyle look. Get new arrivals every Friday at @bata.india to match with your look.
#NewYouEveryFriday #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india @plixxo
.
.
.
.
.
.
.
#tgif #weekendvibes #lifestyle #ootd #ootdfashion #fashion #fashionblogger #fashionphotography #travel #travelphotography #travelblogger #travelgram #lookbook #outfitinspiration #globetrotter #mystyle #style",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73387309_127775451964357_4218087340080385983_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=Ir9V3Xf4YNUAX_C4_o8&oh=8655dda950d427a36569997b98c53ef1&oe=5EC71B55,2162490864073875180,#plixxoxbata,2020-02-16T05:11:44.884Z,,true,H&amp;M,hm,Photo,Bhavin Nahar,filmingbproductions,Bata India,bata.india,,,Plixxo,plixxo,Richard Allan London,richardallanlondon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/B4CtNd2pKQI/,https://www.instagram.com/interstellarr.__,interstellarr.__,DARSHAN,3,237,2019-10-25T13:07:51.000Z,""" good shoes Take you Good places""
Just Found out the classy pair of Bata casual shoes. these smart casual shoes that will surely make you look effortlessly classy. Perfect to complete your groovy style this pair featuring eye-catching design is ideal to flaunt ethnic outfits.  #NewYouEveryFriday  #NewArrivalsEveryFriday #SurprisinglyBata #PlixxoXBata @bata.india",,,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/73305899_2440971115950831_6978377671985706448_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=dUMaCo7n3D8AX-ST8Ti&oh=6d3fc50cc318a7d64b444fa27349e70c&oe=5F01AFAF,2162489608592729096,#plixxoxbata,2020-02-16T05:11:45.353Z,,true,,,Photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
